baseMean,log2FoldChange,pvalue,padj,gene,dataType,growthPhase.y,investigatedEffect,testVSbase
6.347937877,-0.056099479,0.912671806,0.945174889,rep,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.34024656,0.433685551,0.237094624,0.383585363,gppA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
58.63199509,0.656631051,0.122087744,0.252973714,rhlB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
63.26628561,0.280639614,0.636611863,0.740158909,trxA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.495007937,-0.831812413,0.262272489,,rhoL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
235.0444128,0.522757113,0.187999636,0.329775776,rho,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.68070583,-1.352784484,0.087369451,,rfe,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.91686301,0.238202408,0.56902647,0.683669786,wzzE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.81060848,0.823107873,0.068827853,0.179724976,wecB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.09162544,0.834904951,0.049577461,0.146162123,wecC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.145989933,0.905102649,0.214738957,0.358692553,rffG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.309652877,0.191111507,0.71608076,0.80054638,rffH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.594282704,0.269528213,0.737154384,,wecD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
20.49364558,0.575390234,0.170181901,0.308862046,wecE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.253786796,0.431300515,0.580964156,0.694389199,wzxE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.349711353,-0.519700212,0.40266678,0.536679318,rffT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.16948798,-0.231599032,0.740191437,,wecF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.262952867,2.06304159,0.000107607,0.001823614,wecG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.507106769,0.200469945,0.802159494,,yifK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.605604992,-0.910906514,0.247653483,,aslB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.413288069,-2.106949573,0.00765987,0.044957815,aslA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
27.89271478,0.829255646,0.046567916,0.140196821,hemY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
43.19540808,0.814339624,0.044152466,0.135312767,hemX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.569259116,1.44251873,0.006427173,0.039979649,hemD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
33.377736,0.517675277,0.191553643,0.33345971,hemC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.83038963,-1.298761422,0.007371852,0.043567135,cyaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.582907341,1.438076241,0.023981319,0.094704004,cyaY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.022342702,-0.014240653,0.977362053,,yzcX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.081100283,1.326440604,0.043616573,0.134800495,yifL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.642169198,1.023874155,0.020368586,0.085562087,dapF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.786045097,0.82892329,0.030563577,0.110158019,yigA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.543101068,0.159490033,0.805151237,0.871197469,xerC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
18.12059172,0.63718758,0.145081998,0.280967082,yigB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.82050794,0.992864646,0.023722435,0.094006487,uvrD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.252893085,1.992313298,0.000328643,0.004595608,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.26326406,-0.659006822,0.378065791,,yigE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.625382518,0.429452057,0.391918099,0.528926749,corA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.129850967,-0.316582226,0.643721991,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.329319595,-0.659485904,0.369269701,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.113242747,-0.20360336,0.761912549,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.120222652,0.004438421,0.9947506,,yigF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,yigG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.111489757,-0.136903371,0.831023285,,rarD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.408244573,-0.315809247,0.569078564,0.683669786,yigI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.256035638,0.713696281,0.163404717,0.301697453,pldA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.834286959,0.069709106,0.929816853,0.953667866,recQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.610458135,1.346546002,0.075661774,,rhtC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.09415142,0.029055054,0.961098545,,rhtB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.703408185,-1.036738336,0.187783155,,pldB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.06779494,1.000646461,0.021079945,0.086981934,yigL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.169543911,-0.307439693,0.675058166,,yigM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.72175649,1.429119901,0.032118061,0.113377346,metR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
538.6134489,-0.000128217,0.999776058,0.999776058,metE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.341271632,-0.737958457,0.349683457,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.23061767,-0.190095907,0.804829535,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.18235531,-0.411745888,0.570718612,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.204335724,-1.823301052,0.020375782,0.085562087,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.421773252,-1.22686199,0.124509466,0.255919457,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.41715473,-1.083681336,0.169584456,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.571322735,-0.854721897,0.281215271,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.599026877,0.409696527,0.555892715,0.672129671,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
31.70227429,1.429087056,0.002627184,0.021410713,ysgA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
42.4088086,0.693921234,0.142787445,0.278076919,udp,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.274088073,-0.528087753,0.487998471,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.31941751,-0.258549728,0.740841168,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.487876943,1.739288761,0.027014015,0.102645961,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.139609188,-0.300848886,0.648841003,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.436445756,-0.801245988,0.300466109,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.976829469,0.388195933,0.616894709,0.723369389,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.830002621,1.819271841,0.002096796,0.018761192,yigN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
30.4975138,0.8844269,0.028167333,0.105073185,ubiE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.150626493,2.759807987,0.00011339,0.001908976,yigP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.881971818,0.691265042,0.277604936,0.424875019,ubiB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.51959139,1.9245834,0.002883799,0.022974046,tatA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.355774112,-0.721342347,0.198326766,0.342224002,tatB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.504404713,1.932202513,0.003887076,0.028915778,tatC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.078534828,-0.140858616,0.850655819,0.903998439,tatD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.007724342,1.729792882,0.000186392,0.002839155,rfaH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
25.82778018,1.226513529,0.002458753,0.02064062,ubiD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.23667445,-0.610709112,0.232879675,0.37813394,fre,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.13410334,0.055072258,0.938086318,0.960040831,fadA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
28.98860603,1.137072947,0.058147037,0.160689274,fadB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
56.45257093,0.907277449,0.015946292,0.073393097,pepQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.596834883,-0.493526417,0.535806806,,yigZ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.17651525,-0.248414116,0.721709784,,trkH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.559888635,-0.304358473,0.603168614,0.713926219,hemG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.396120862,-0.440891486,0.576445453,,mobB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.291999207,-0.254312744,0.715221398,0.800463511,mobA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
30.03787399,-0.311609644,0.494211277,0.620248484,yihD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.492533095,1.616340288,0.001761277,0.016631397,yihE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.28191066,0.10022908,0.825260637,0.885097222,dsbA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.99818196,-0.742479701,0.350404141,0.489991364,yihF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.37559212,-1.052662977,0.174816483,0.314595908,yihG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
69.07414811,0.703680792,0.090168842,0.209384816,polA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.22002657,0.667380126,0.131006307,0.263350462,engB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.49627962,0.229920789,0.649909243,0.749152141,yihI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.89857488,1.295861686,0.004116518,0.029841842,hemN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.01888795,-0.319590068,0.448315002,0.579995809,glnG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.776285366,-1.452299756,0.050587706,0.148116635,glnL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
255.5202644,0.266903908,0.555861891,0.672129671,glnA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
113.8651842,0.13724118,0.743163472,0.823270703,bipA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.082437441,-1.341247604,0.08451282,0.202077392,yihL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.523632339,1.614284179,0.012165455,0.060518391,yihM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.183449828,-1.614083095,0.041834743,0.131399605,yihN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.054454332,-0.098214574,0.900602358,0.936465435,ompL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.451899225,-0.739830729,0.348788465,,yihO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.636622039,-1.282722873,0.098412095,,yihP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.944420179,-1.751875515,0.026678222,0.101894881,yihQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.3690868,-0.803296288,0.31273245,,yihR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.902486871,-1.664193096,0.034908774,,yihS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.497926119,-1.578677538,0.04588583,0.138632633,yihT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.157633233,-1.468732292,0.063101413,0.169568554,yihU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.548704604,-0.739536411,0.34314756,,yihV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.21008005,2.307473849,2.41e-06,7.53e-05,yihW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.524816008,1.138478182,0.040187567,0.129195959,yihX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.35809022,-0.578629407,0.466866743,,rbn,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.454003817,0.555251566,0.396425963,0.531684507,dtd,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.215172291,-0.419048325,0.574804592,,yiiE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.096577466,-0.018918699,0.977127962,,yiiF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.9236968,1.255658562,0.005465795,0.036036046,fdhE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.313602414,-0.021290496,0.978028979,,fdoI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.40896423,1.342899956,0.07843452,0.195057275,fdoH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
34.60599189,1.192014168,0.105386102,0.229908811,fdoG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.037246573,0.90079412,0.078811797,0.195255069,fdhD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.62043196,-1.032621067,0.184058329,,yiiG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.063681684,-1.601554831,0.042945139,0.134020256,frvR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.779692943,-1.315495737,0.095118593,,frvX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.782886285,0.531870894,0.506608242,,frvB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.370157024,-0.785090539,0.303452992,,frvA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.777853157,-1.186697539,0.133869155,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.322208384,-0.580926494,0.437516006,,yiiL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.588862538,0.450000214,0.575591017,,rhaD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.977977756,-1.2128803,0.125354769,0.256912548,rhaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.705547502,-1.414392658,0.072834465,,rhaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.255334641,-0.247166997,0.752278359,,rhaS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.405734276,-0.906104783,0.241663905,,rhaR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.167549211,-0.357369568,0.593892733,,rhaT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
55.69930361,0.300561453,0.571551466,0.685058642,sodA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.155439164,-0.320730331,0.668586778,,kdgT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.915053456,1.400528324,0.001398011,0.01397465,yiiM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.393683998,0.422259833,0.442476503,0.576103461,cpxA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.99716948,0.418415856,0.421546198,0.556623695,cpxR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.035802731,0.116516821,0.859955542,0.910478375,cpxP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.089847052,0.452591933,0.489773888,0.616493546,fieF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
52.77587022,0.515468997,0.140021441,0.27457078,pfkA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.763353981,1.499348822,0.001980768,0.017856658,sbp,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.901303404,0.205233422,0.679134356,0.773433385,cdh,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
134.3796892,-0.051873309,0.92074794,0.950905354,tpiA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.968641527,0.526493809,0.342653236,0.483005117,yiiQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.203935074,-0.474766891,0.500355247,,yiiR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.430196131,1.101443718,0.056960822,0.158699377,yiiS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.678308076,0.914214034,0.052476674,0.150509743,yiiT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.46647429,0.620339704,0.19253353,0.334710124,fpr,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.587701372,1.385897799,0.026156148,0.10030459,glpX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
220.6756482,3.32110236,1.76e-18,1.5e-15,glpK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.182857175,4.911697834,5.18e-13,1.33e-10,glpF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
28.68132839,0.938537653,0.065715134,0.174445051,yiiU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.204453608,1.436760098,0.043149615,0.134167514,menG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.679430022,-1.114864592,0.159298876,,menA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
127.1424429,0.54935473,0.195905844,0.339419807,hslU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.58816517,1.461214458,0.000940027,0.010458819,hslV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
24.65301051,0.84945905,0.090910462,0.210441713,ftsN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.579480045,1.467283688,0.001034995,0.011175328,cytR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.314753119,0.864555155,0.248563848,0.395937114,priA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
68.69166359,-0.098813341,0.862736104,0.911830442,rpmE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.485891797,-0.602884503,0.434805075,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.487356226,-0.838453074,0.277617649,,yiiX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.28058404,1.356179743,0.011089077,0.05686763,metJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
21.9572744,0.137149724,0.760909733,0.836412374,metB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
48.07012751,0.22446981,0.583028361,0.696400522,metL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
70.53787766,0.696199825,0.339955659,0.481697968,metF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
127.3578615,0.755588242,0.07492397,0.189644352,katG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.09309069,-0.164107586,0.794030334,,yijE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.46511685,-0.44230338,0.573482058,,yijF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.371934722,1.258277307,0.040686673,0.129984015,gldA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.149503886,0.051894191,0.947916363,0.966663869,talC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.86031645,-0.557706276,0.448875815,0.579995809,ptsA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.357536168,-0.755546123,0.314455945,,frwC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.581159742,1.481840576,0.067581333,,frwB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.315291469,3.147796858,2.46e-05,0.000556174,pflD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.115858797,-1.423970532,0.057980617,0.160402594,pflC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.257541675,-0.358934916,0.642667477,,frwD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.424117593,-0.815572071,0.300450095,,yijO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
44.49822726,0.998704305,0.050421107,0.147797952,yijP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
296.5079445,-0.259012725,0.55273036,0.670856042,ppc,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
57.34255775,0.423258632,0.387659749,0.52543501,argE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
51.39603363,0.212150963,0.643323787,0.744239032,argC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
88.03670361,0.253944708,0.609253578,0.718313498,argB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
122.7293975,0.375031208,0.405310127,0.539079322,argH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
34.29135894,0.725214332,0.087877026,0.205931602,oxyR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
33.22147774,1.823663546,9.09e-05,0.001582424,udhA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.785480409,-0.093153749,0.833061452,0.891595255,yijC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.017033299,-0.004920441,0.992177091,,yijD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.02725785,1.376398582,0.002139231,0.018812003,trmA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
64.54649472,0.90154214,0.048772374,0.144381629,btuB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.687484513,0.534704917,0.303397726,0.45086805,murI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.49010172,0.673501473,0.157728255,0.296348462,murB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.401369312,-0.04992845,0.928713281,0.953609487,birA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.16734235,0.887769208,0.016318401,0.07404937,coaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
672.1162729,1.147953938,0.147377095,0.283775762,tufB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.413276743,-0.846850108,0.279585467,,secE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
56.86404394,0.168904863,0.707599316,0.795233487,nusG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
83.28755568,-0.142898017,0.780540596,0.851045328,rplK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
246.0065438,-0.647772265,0.158179006,0.296933822,rplA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
119.0211121,0.322755766,0.46726056,0.596071672,rplJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
341.0592862,-0.629715397,0.132871766,0.265847419,rplL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
431.8871712,0.381689862,0.320661489,0.466764931,rpoB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
500.787022,0.31726861,0.441024397,0.575190782,rpoC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.257447345,-0.579258676,0.44499051,,htrC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.756325541,-1.518613374,0.055240301,,thiH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.338185427,-0.601780961,0.429276499,,thiG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.008924353,0.008078985,0.987155541,,thiS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.338395998,-0.571663794,0.453401913,,thiF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.410668396,-0.758010937,0.331452965,,thiE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.382861399,-1.49909979,0.057576637,0.159630135,thiC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.858477745,1.816137377,6.75e-06,0.000181807,rsd,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.371955595,1.390638798,0.006559414,0.040224708,nudC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.66805586,0.385460774,0.298014655,0.445976317,hemE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.418471847,-0.531954983,0.476372628,0.603782841,nfi,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.205631558,0.805989389,0.12206046,0.252973714,yjaG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
122.0782471,0.467996263,0.323089748,0.468289674,hupA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.151009782,-0.741473633,0.325747477,0.469891653,yjaH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.350047345,-0.416324207,0.594965284,,zraP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.119083938,-1.437132462,0.070152591,0.182069453,zraS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.636131422,-1.069338318,0.177927473,0.317901102,zraR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
126.5625928,0.563233077,0.2140279,0.357738339,purD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
186.1264694,0.651129344,0.103386835,0.226901295,purH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.252828477,-0.240365412,0.755689793,,yjaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
58.35946521,0.497940037,0.258720056,0.404684977,metA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.59900542,0.733773637,0.17730366,0.317508793,aceB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
40.28613281,1.817334666,1.83e-06,6.16e-05,aceA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.273628698,-0.985477937,0.2136143,0.357514057,aceK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.186502,1.0276328,0.016996634,0.075844912,iclR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
190.0903445,0.439868749,0.24705909,0.394154745,metH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.113555807,1.272936103,0.065713138,0.174445051,yjbB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.547474482,4.13772476,4.91e-11,7.86e-09,pepE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.77171407,0.213474474,0.539754938,0.659299707,yjbC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.893637284,-1.355481561,0.073081298,0.186371621,yjbD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
116.5928653,0.409993545,0.334657132,0.477628332,lysC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
125.2714729,-0.100549524,0.823782256,0.884623917,pgi,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.244883519,-0.53617309,0.462832581,,yjbF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
