gene,Acetate,Glucose,log2FC,avg_exp,color
rssA,46.20526733,83.46763792,-0.8394508580433131,64.83645262499999,gray
selU,0.721860789,11.17874947,-2.8223255911477536,5.9503051295,green
ybcL,32.29272275,9.740211342,1.6321844795513267,21.016467046000002,gray
ybgC,60.72725458,193.2465441,-1.6539093997371337,126.98689934,gray
ybiP,0.023425965,0.328645447,-0.37654942743693387,0.176035706,gray
yddE,62.89343835399596,126.98033335420233,-1.002182445492303,94.93688585409915,gray
yddH,23.12153161350265,9.727186386871516,1.1690497910783502,16.42435900018708,gray
yeaE,35.65575254,29.70778451,0.2554351950489311,32.681768525,gray
ypeA,59.1383767526667,81.72918495602586,-0.4601104414614756,70.43378085434628,gray
yheV,219.9338424,454.3949654,-1.0435039158674195,337.1644039,gray
yjhC,18.98257994,9.567897385,0.9190544976270059,14.275238662500001,gray
ylbA,50.967370494006566,25.193774078635823,0.9883821191215745,38.08057228632119,gray
yobA,119.54682836091042,179.8070036192539,-0.5848568685958746,149.67691599008216,gray
fetA,50.793644441339296,70.0186939820967,-0.4554237530005638,60.406169211718,gray
zapE,17.388169621136125,32.124602429207705,-0.8491252596083756,24.756386025171913,gray
entH,7.3422136332909504,17.590927379502084,-1.1560965752859755,12.466570506396517,gray
mhpD,3.408455395,7.260338601,-0.9059276581097402,5.334396998,gray
ybbA,31.079265990800643,29.73908870183484,0.06156673651690614,30.40917734631774,gray
eutM,18.33575317183155,13.720300996477748,0.3934637902788909,16.028027084154647,gray
yfdC,15.822577940199986,11.739918659550778,0.4010427388085671,13.781248299875383,gray
cutA,61.69070612610904,11.794553790217755,2.2927217455788553,36.7426299581634,gray
feoB,6.682317199927225,8.509761564170867,-0.30786763579101883,7.596039382049046,gray
fes,2.001104611016403,5.010654457657175,-1.0020284757883733,3.5058795343367892,gray
focA,37.91140743656109,25.993542321694935,0.5275788520259699,31.95247487912801,gray
phnA,88.00163587111673,90.29016189315536,-0.0366275396396043,89.14589888213604,gray
btuF,6.38426827,21.21344793,-1.5889064706339524,13.7988581,gray
cyaY,102.15496726234485,197.7550887401467,-0.9461785047220976,149.95502800124578,gray
cysW,26.58142672218446,39.22091043361394,-0.5442486526142067,32.9011685778992,gray
ftnB,0.642451795,1.911876533,-0.8260981559489352,1.277164164,gray
metI,227.8674219550079,601.7799258975805,-1.3971192546883993,414.8236739262942,gray
nrfA,0.12054113419267379,0.007485361530240062,0.15343673306668254,0.06401324786145693,gray
yoaE,48.60035032958524,46.529568597174155,0.06152500341342826,47.564959463379694,gray
fepC,17.60845980949305,11.595411464432475,0.5630603984077256,14.60193563696276,gray
yjcE,264.8567708443381,55.554882465045374,2.232925724808105,160.20582665469172,gray
dsbB,18.82483465330905,35.98200342261943,-0.8995145484910019,27.40341903796424,gray
hslJ,19.056286828756548,24.40860266082556,-0.3412625032654466,21.732444744791053,gray
anmK,59.01829990968129,53.88380357724739,0.12902198629787698,56.45105174346434,gray
cysU,229.5153765280428,259.59848146572165,-0.17696568836126314,244.55692899688222,gray
trxC,131.8701087345721,257.07056158820035,-0.9577489972107776,194.47033516138623,gray
nrdH,10.06174362,33.4654958,-1.639573959258564,21.76361971,gray
qmcA,14.310149076086448,9.276230659503314,0.5751771521978966,11.793189867794881,gray
yedF,1875.1577109216098,686.5748677542213,1.448192389261271,1280.8662893379155,gray
flgH,0.3245880717054648,0.45866779891384674,-0.13910758573788068,0.3916279353096558,gray
cheA,0.667330157570135,0.9421718587350258,-0.2201310585797709,0.8047510081525804,gray
yfcR,39.67813456,103.7901028,-1.3651770379317911,71.73411868,gray
alr,17.006380925989024,14.55893807840616,0.21076464787081584,15.782659502197593,gray
amiB,5.8687952331734206,15.30425137707603,-1.2471192182887192,10.586523305124725,gray
dacB,3.7496646133690668,8.356513237009942,-0.9781453562063755,6.053088925189504,gray
lnt,18.453818446526736,47.190325277507895,-1.3086901801128414,32.82207186201732,gray
mraY,18.396499603513412,20.393027903865914,-0.14134437219980622,19.394763753689663,gray
ompW,89.46186250597674,27.538220413005128,1.664414325702528,58.50004145949093,gray
tolA,25.240775917439798,66.46814869711362,-1.3623961954695254,45.854462307276705,gray
lolC,14.357592909116224,29.020428098399016,-0.9669924390501796,21.689010503757622,gray
rseP,4.067237337986826,6.649772836912932,-0.594217504000639,5.358505087449879,gray
ybjS,7.926481396164478,15.998939174844795,-0.9292812003555775,11.962710285504636,gray
ugd,5.544865109,9.908318061,-0.7369933082351436,7.7265915849999995,gray
mnaT,49.347983000908926,75.52451073389913,-0.603987932446941,62.43624686740403,gray
relB,97.86068913689708,178.4573415222186,-0.8601720760448295,138.15901532955783,gray
rnhA,8.066360515961236,23.667063735448597,-1.443990558454237,15.866712125704916,gray
rnhB,21.83395514235398,90.91099812496508,-2.009056730567803,56.37247663365953,gray
sbcC,4.779958148423046,7.015189493741479,-0.4716775822492987,5.897573821082263,gray
uvrC,0.6180420972552876,0.6644178116085151,-0.04076848900511709,0.6412299544319013,gray
dam,2.218661501,74.47210822,-4.551410809583952,38.3453848605,green
dnaQ,13.098173871470797,14.561553229923275,-0.14247776255556488,13.829863550697036,gray
holD,6.162012252939356,25.96379165683302,-1.912586491044002,16.06290195488619,gray
priA,0.284272731,3.331987992,-1.7540776349829337,1.8081303615000002,gray
rarA,5.0026194639866395,5.21890793129208,-0.051069047519398225,5.11076369763936,gray
recB,39.49522174,40.34609729,-0.029999471727019333,39.920659515,gray
recD,0.023864327,0.366286945,-0.41623595208995257,0.195075636,gray
recF,5.694336257,34.02669961,-2.387442132000858,19.8605179335,gray
yrdD,3.203686058907018,3.332566307940641,-0.043566899852490515,3.2681261834238295,gray
recN,0.001809166,0.006513689,-0.006759077007563086,0.0041614275,gray
rnt,95.89071850519888,236.78756125591968,-1.2952428725566483,166.3391398805593,gray
rsmD,26.81587081345911,49.62038060977945,-0.8638100831566673,38.21812571161928,gray
vsr,1.946004082,13.01393042,-2.250030303800811,7.479967251,gray
nudB,7.291144073,8.8984444,-0.25563062569108874,8.0947942365,gray
glpR,51.20128421600059,75.00210536857085,-0.5419540845454209,63.10169479228572,gray
cytR,5.197280372762549,8.862716589011026,-0.6703498384812101,7.029998480886787,gray
ebgR,12.13022299928121,23.705490668045957,-0.9119402903011635,17.917856833663585,gray
exuR,40.3416911019925,44.19490268585837,-0.12856266311758713,42.26829689392544,gray
fliA,0.8925933856124372,1.1206950387560999,-0.1641726842394443,1.0066442121842685,gray
galS,0.4991865854602967,0.008515684571034873,0.5719464279953781,0.2538511350156658,gray
gcvA,4.264244600434166,5.484515029533505,-0.300772156058041,4.874379814983835,gray
iclR,0.879203904745993,6.55916324047903,-2.0081049283469308,3.7191835726125118,gray
metR,83.22615619519718,45.18466143760358,0.866854535460007,64.20540881640038,gray
rof,433.8706752165058,738.146033356635,-0.7652729999957497,586.0083542865705,gray
yafC,9.885789700636806,7.913556295332773,0.2883730179840973,8.89967299798479,gray
yiaJ,68.98551305654468,90.8439521427386,-0.39212840776907676,79.91473259964164,gray
yieP,89.29448390691093,158.0569568478532,-0.8168337127645504,123.67572037738206,gray
deoR,23.29496278350159,26.367873252770153,-0.1718261053157315,24.83141801813587,gray
fucR,15.299796037209514,7.265821302883046,0.9796238319912685,11.282808670046279,gray
srlR,8.163386678451852,12.186790171098604,-0.525140632511552,10.175088424775229,gray
ydjF,29.72605762645156,22.6676834502448,0.37654416606567587,26.19687053834818,gray
csiR,3.879974639,5.638099775,-0.44389666404433203,4.7590372069999995,gray
frlR,14.181245838317789,10.578369004930583,0.39085814797974994,12.379807421624186,gray
nemR,0.173762206,3.093652918,-1.8022486274700693,1.6337075620000001,gray
nsrR,34.84338168,872.1404881,-4.606435140377337,453.49193489,green
puuR,69.96665795104629,111.08464683264609,-0.6593754018368712,90.5256523918462,gray
xylR,0.4768121072795286,1.2147789936750721,-0.5846764579155633,0.8457955504773004,gray
ydfH,42.53266601,95.68806878,-1.1512394976457205,69.110367395,gray
pspF,12.333858711712292,21.956830037076585,-0.7838290979492397,17.14534437439444,gray
yiaG,0.921788292,3.889609338,-1.347269788970663,2.405698815,gray
yjhU,3.3946093271189555,7.4067421738592225,-0.9358119097362247,5.400675750489089,gray
ynfL,14.65450869,3.32560835,1.8556032792508828,8.99005852,gray
yqhC,0.195510745,55.51036483,-5.562816501373469,27.8529377875,green
yrbA,196.81879922796315,498.8397719762716,-1.3372861648215668,347.82928560211735,gray
nagK,5.183870154839782,9.396075348719844,-0.7494570634752606,7.289972751779812,gray
fis,999.732892993889,3522.615663789438,-1.8159996179477371,2261.1742783916634,gray
rnpA,83.17508954538279,130.4300319900005,-0.6428297157418799,106.80256076769163,gray
rph,11.806428040902833,5.440043775573507,0.9917257363259915,8.62323590823817,gray
rpmH,5054.676803327173,14566.022128350902,-1.5267298400838438,9810.349465839037,gray
bamE,1569.5006797989465,2725.2786050512964,-0.7957084347295531,2147.3896424251216,gray
hslR,32.7043639062919,17.289116072562873,0.8819500477072308,24.99673998942739,gray
kptA,0.429723405,1.545739731,-0.8323488603494024,0.9877315680000001,gray
poxA,11.54520066,35.44154898,-1.5384487366782142,23.49337482,gray
rluF,1.8901958033367592,16.056913585577327,-2.5611174774573655,8.973554694457043,green
rpmE,0.821206059,2.53345091,-0.9561837016716874,1.6773284845,gray
yhbY,147.6703193884476,281.29957850294113,-0.9251103188946264,214.48494894569438,gray
yhhY,2.420188744,5.596194168,-0.947557924295968,4.0081914560000005,gray
yjgH,9.887150431,15.46181845,-0.5964973145157906,12.6744844405,gray
aidB,16.847364007015045,2.984289228376764,2.1633167242502416,9.915826617695904,gray
idi,34.13865567531214,16.764964111663595,0.9840242240101791,25.451809893487866,gray
plsX,57.99693364744119,51.45704002260947,0.16950356928112775,54.72698683502533,gray
yohF,76.33414291006876,71.61972277468819,0.09074407986077393,73.97693284237847,gray
yegS,99.00659080470808,41.693003986479845,1.2280234991803427,70.34979739559397,gray
yihU,2.487470529,6.083798142,-1.0223420765820466,4.2856343355,gray
aas,6.087521416111927,6.31262297289082,-0.04510779149956701,6.200072194501374,gray
bioD,2.2981832584697344,4.214872181046774,-0.6609603299199989,3.256527719758254,gray
hemE,4.276392435838082,31.359532226327804,-2.6165669777490415,17.817962331082942,green
hemH,7.6119440946509265,18.785154916049134,-1.2000075022918257,13.19854950535003,gray
nadD,24.602225576516734,40.006706195322344,-0.6795906381650294,32.30446588591954,gray
pnuC,29.858345873226277,59.94014171519434,-0.9817321250462108,44.89924379421031,gray
thiL,77.80986296423934,102.57680427957685,-0.3942528541607464,90.1933336219081,gray
coaD,29.604148546787414,61.6070023384552,-1.0325967949843324,45.60557544262131,gray
folK,160.1472139,213.9785589,-0.41581353274013466,187.0628864,gray
queD,76.27403217444825,282.74106686044126,-1.8765193869969483,179.50754951744477,gray
thiM,3.221728976,3.477247907,-0.0847782386568392,3.3494884415,gray
ubiH,38.67600737,63.23318838,-0.6950520566984562,50.954597875000005,gray
mgsA,1187.2059468425387,868.6097152804296,0.4503449508427355,1027.907831061484,gray
rpiB,20.455295606885677,34.52409175562177,-0.7274639861639125,27.489693681253723,gray
srlE,1.1296119245944254,0.2373221384867991,0.7833693978258898,0.6834670315406123,gray
uidA,0.6158486864961014,1.2962331665190152,-0.5069770395059138,0.9560409265075582,gray
dgoA,0.015675937683446006,0.019321739776093833,-0.005169328972466289,0.01749883872976992,gray
dgoK,7.667584075,11.93184998,-0.5772268455789726,9.7997170275,gray
fsaA,66.75139771912484,110.44886385997405,-0.7180592945963236,88.60013078954944,gray
fucA,0.319244135,0.623102909,-0.29904290373548653,0.47117352199999996,gray
hyi,0.134323934,5.616065163,-2.5441407479357228,2.8751945485,green
lsrA,0.12126525877353117,0.006010809797589173,0.15648181095079441,0.06363803428556017,gray
malF,1.2988772714333587,0.7824631444255951,0.3670572012433526,1.040670207929477,gray
manY,48.220025290228584,109.81093162138986,-1.1707829076804046,79.01547845580922,gray
mdfA,3.363014671,17.04261535,-2.0480112482098014,10.2028150105,gray
mglC,8.215254464669288,0.5346449393190605,2.586119096783257,4.374949701994174,red
pgaB,3.930583889703249,2.1034819896145613,0.6678707300055429,3.017032939658905,gray
rbsC,21.504021339430125,6.280807102788577,1.6280125336367175,13.892414221109352,gray
treB,14.388809562892579,14.702103027039016,-0.029076163325355786,14.545456294965797,gray
shiA,1.6177364915078232,34.03276593064108,-3.74231311318328,17.82525121107445,green
ulaB,27.36392093,28.24488616,-0.0441273936687443,27.804403545,gray
xylH,0.011142157913895627,0.06378634878104333,-0.07322258651230222,0.03746425334746948,gray
yhcH,104.6487541,129.0479206,-0.29976757762084727,116.84833735000001,gray
sgcA,10.6411101,8.802606613,0.2479913079998739,9.7218583565,gray
dgt,3.1910326255488415,2.4266485644875866,0.2905075150292744,2.8088405950182143,gray
tdk,40.98289514251144,91.81955405707785,-1.1446271078490176,66.40122459979465,gray
mutT,0.156043307,3.617647909,-1.9979627290365503,1.886845608,gray
yahJ,8.344569655562509,2.1910245706447715,1.5501085079230934,5.26779711310364,gray
nudJ,10.829648857645795,46.43271782486951,-2.0034752846424944,28.631183341257653,gray
csdA,2.332639324737131,12.224377994258877,-1.9884627719104908,7.278508659498003,gray
gadA,24.68258672988253,25.028953778765946,-0.019326807591415474,24.855770254324238,gray
gcvH,319.8412300037056,647.8710954283091,-1.0160723526606006,483.85616271600736,gray
glnK,1.2126999698291614,57.523513401370565,-4.725136634995589,29.368106685599862,green
ptrB,1.9055513987152013,0.44652974560093633,1.0062159856016775,1.176040572158069,gray
sdaA,3.428727719786535,3.5445879325839735,-0.03725718573744086,3.4866578261852545,gray
tnaB,3.7471964848518935,10.113521728910497,-1.2271683914933145,6.930359106881195,gray
yaeR,141.41535552181458,136.4182401715153,0.05153119650369131,138.91679784666493,gray
pabB,11.909504834777325,35.703219749683186,-1.507472962686725,23.806362292230254,gray
ansB,1.5047299372886378,4.711335614398309,-1.1891731051133445,3.1080327758434736,gray
eutC,15.147397084366448,11.91592439370574,0.3221507242745929,13.531660739036095,gray
hisQ,40.99898947012781,104.3561071930932,-1.326847424491957,72.6775483316105,gray
nikA,0.7421584231379565,4.195328426993434,-1.5763391318313382,2.4687434250656954,gray
phnO,233.2797942,340.4456066,-0.5434232385446558,286.8627004,gray
proW,9.39523039556454,29.82228724249713,-1.568052190662156,19.608758819030836,gray
sapA,14.369008135067574,19.701955038090585,-0.4297429572083189,17.03548158657908,gray
yejA,20.77447282,10.35110697,0.939804792999654,15.562789895,gray
ygeY,5.852308825,10.0043518,-0.6834120888045834,7.9283303125,gray
pabC,26.03828174,28.02734159,-0.10240897924539016,27.032811664999997,gray
yjhH,15.87826496,26.26397946,-0.6918295472684264,21.07112221,gray
gsiC,45.795353042926614,71.81178278668457,-0.6378066620358256,58.8035679148056,gray
oppC,20.647114314421398,95.79975620622844,-2.160828695849764,58.22343526032492,gray
yphC,1.412460695,2.318819573,-0.46016476223163116,1.865640134,gray
preT,1.9460086102749206,1.0816978173983205,0.5010009870281225,1.5138532138366205,gray
ftsL,25.59232906052126,58.72937627372826,-1.167430516838877,42.16085266712476,gray
ttcA,19.05964597301856,77.78898027578566,-1.9736977185558837,48.42431312440211,gray
yafN,7.578784715,17.50179686,-1.1088201966789097,12.5402907875,gray
astD,5.615149588967599,5.367952158612916,0.054944283474958056,5.491550873790258,gray
betB,63.418047486466506,85.42973721851004,-0.42406284160655794,74.42389235248828,gray
fdoI,0.012815417355809391,0.16621084019299626,-0.20345736696395386,0.08951312877440282,gray
fldB,195.08714152518596,690.0536931319302,-1.8173028752812144,442.5704173285581,gray
glcD,47.77876503929605,33.46554809067051,0.5010982749847495,40.62215656498328,gray
glpC,0.005173775304420537,0.006470283629548771,-0.001859639514071234,0.0058220294669846535,gray
gltP,0.7558893985712127,6.579651749335724,-2.1099295905626256,3.6677705739534687,gray
mioC,1737.796510355422,4169.625345152428,-1.2621746127906146,2953.710927753925,gray
yqcA,178.26704665298718,156.57467424831603,0.1860746322508744,167.42086045065162,gray
appC,0.2080226206714787,1.0049850591863276,-0.7309440160823628,0.6065038399289031,gray
cyoC,36.76487452178001,17.938807360811847,0.9956995109683247,27.351840941295926,gray
glcA,40.229502583566784,1.0117768840988708,4.35713483864018,20.620639733832828,red
glcF,31.956249399512245,0.2664560545445135,4.701683143155584,16.11135272702838,red
hyaA,0.2825386086359056,0.009439906519824492,0.3454472289440567,0.14598925757786504,gray
hycE,0.35258206796482233,1.0905090748375945,-0.62813817381137,0.7215455714012085,gray
napA,0.048336907,0.696761775,-0.6946815906325936,0.37254934100000003,gray
rsxC,4.629648556125456,10.259873402483196,-1.0000738402917522,7.444760979304326,gray
rsxG,68.10739750496411,90.24005075807135,-0.40082709908327185,79.17372413151773,gray
sdhC,2050.623362192296,860.1062684903927,1.252502709086798,1455.3648153413444,gray
sdhD,33.25363102231909,29.363627774819886,0.17391275678096108,31.308629398569487,gray
asr,0.06666119770521386,0.08316464236113191,-0.022150543582530505,0.07491292003317289,gray
barA,2.350319018972896,2.48243197964312,-0.05579669754240402,2.4163754993080078,gray
bcsG,37.93824584495093,42.3483667299601,-0.15478974434146853,40.143306287455516,gray
bhsA,42.30150299285358,155.81861941905416,-1.856607857171885,99.06006120595387,gray
borD,712.7387286482912,2524.5023932696768,-1.823102446178039,1618.620560958984,gray
cedA,42.31475517,79.91783387,-0.9015991374887156,61.11629452,gray
cnu,17.430413225668733,46.04109503491718,-1.3518332262065798,31.735754130292953,gray
dinD,1.966263928,0.494745201,0.9887473905480137,1.2305045645000001,gray
fimH,1.546502063,16.58626737,-2.7878605166906443,9.0663847165,green
gnsA,505.98188553526666,1268.586416106586,-1.3243524915427685,887.2841508209264,gray
hdeA,34972.817167994916,2098.865380036001,4.05790651910436,18535.84127401546,red
hybE,13.14354169,110.4207456,-2.977802538947823,61.782143645000005,green
pspB,212.20494341006668,317.77236711799054,-0.5802856851947364,264.9886552640286,gray
sra,4309.578338260805,3457.983013499529,0.3175335157775372,3883.780675880167,gray
yajD,78.67483034438368,102.98020452787758,-0.38411295098331966,90.82751743613062,gray
ybcH,4.987335176,5.00298409,-0.003765808556214445,4.995159633,gray
ybgS,301.1683447653572,338.0296627488466,-0.16605897340429188,319.59900375710185,gray
yciX,72.27205243,104.5220528,-0.5262096029932071,88.397052615,gray
yciZ,9.101475685,13.82160942,-0.5531360466652204,11.4615425525,gray
ydfZ,15.474198104720346,17.75945508897018,-0.18740967954126386,16.616826596845264,gray
ydiH,539.475638917401,569.2356351897582,-0.077328606819826,554.3556370535796,gray
ydiZ,237.1205392034158,124.55403200800143,0.9233837066716912,180.83728560570862,gray
yecH,0.619958028,3.289046052,-1.4047003720892988,1.9545020400000002,gray
yfaZ,1.046302906,3.466184597,-1.126023164833866,2.2562437515,gray
ygdI,1243.1230373379478,1446.2512186155068,-0.21818620373976927,1344.6871279767274,gray
yhcN,18.21387177,35.02806797,-0.9069730238451372,26.620969870000003,gray
yhfG,6.701901644100079,24.60105221250119,-1.7329165020720843,15.651476928300635,gray
yhhM,39.71455135893709,60.31082027723052,-0.5905972014948588,50.01268581808381,gray
yibT,239.96898352356382,642.2902516411133,-1.4166223653949093,441.12961758233854,gray
yjjA,113.97473633151725,210.99418013629767,-0.8827077698826455,162.48445823390745,gray
ynbE,45.65265316156818,83.18093290702255,-0.8515343676967531,64.41679303429537,gray
ynjH,91.38802422,139.2318258,-0.6020360482690892,115.30992501,gray
ypfM,1.444224057,1.850423924,-0.22179995726227553,1.6473239905,gray
yrdB,122.7413909,301.8847681,-1.2914408720645891,212.3130795,gray
yciG,33.04356730060779,63.75702204848289,-0.9276544229406394,48.400294674545336,gray
addB,12.39509030008633,12.694666430803561,-0.03190981905590018,12.544878365444946,gray
yeiU,1.2596456028973089,17.073573237637543,-2.9997133357190577,9.166609420267426,green
glsA,0.667020251,4.585269359,-1.7443552284559127,2.626144805,gray
hemK,0.314705585,1.8178219,-1.09984067046608,1.0662637425,gray
ilvG,13.104484818098367,52.24321244842615,-1.91644364854703,32.67384863326226,gray
tusD,17.83638545,24.63018379,-0.4443216740041054,21.23328462,gray
tusE,345.864966,481.6224391,-0.4765208608046674,413.74370254999997,gray
wecF,3.131837130968103,4.936908377010478,-0.5229284614116501,4.03437275398929,gray
wecG,13.30956306,29.52379812,-1.092954869659327,21.41668059,gray
yfhA,3.012128644,9.331612361,-1.3646256500412495,6.1718705025,gray
zntB,11.634343301330622,8.874725951045356,0.35553806352197137,10.25453462618799,gray
acrD,1.3865212239329072,0.9041957562595403,0.3257273676370642,1.1453584900962237,gray
ampE,5.820192741972449,4.113466310514513,0.41551091589113964,4.966829526243481,gray
mdtB,0.4716102245146545,0.004403296676388577,0.5510569360970898,0.23800676059552153,gray
mdtF,0.2545372082580634,0.16767008111806164,0.10352255411098557,0.21110364468806253,gray
zraP,0.019665355497481673,2.0777021408185523,-1.5937578637451153,1.048683748158017,gray
chpB,103.61752411582847,72.1058480429228,0.5170658095068061,87.86168607937563,gray
rseA,29.64569972622044,43.786116184390785,-0.5473669163834032,36.71590795530561,gray
rstB,2.9420631232363674,5.784057009583933,-0.783197415520372,4.36306006641015,gray
sixA,22.92338524417981,61.415238234952255,-1.3834767453231525,42.169311739566034,gray
ybiI,3.247514073311164,3.1160909413901723,0.04534386985122829,3.1818025073506684,gray
yehU,1.8596344227497954,0.007239763899997816,1.5054235797222673,0.9334370933248967,gray
chpS,1.435937601,8.514952709,-1.9657193084391416,4.975445154999999,gray
rcsC,0.41192329206739337,1.475850991045362,-0.8102627776269394,0.9438871415563778,gray
rtn,0.4341031973510414,0.7492628600173051,-0.2865982545299903,0.5916830286841732,gray
creB,7.233144955412102,7.555681804304402,-0.055439201137923444,7.394413379858252,gray
phoB,10.457557823809275,7.373914214803071,0.4523255228867953,8.915736019306173,gray
ydaM,12.15133999500196,3.40802913990269,1.5770041375560702,7.779684567452325,gray
ydeH,0.9939576587449767,0.9900509102028074,0.0028294359597050844,0.9920042844738921,gray
yeaJ,2.935445912755014,0.9826500001238189,0.9890970929985803,1.9590479564394163,gray
yeaP,0.298567855,2.557741158,-1.4540401495691704,1.4281545064999999,gray
yfeA,1.1270301951116195,1.0561481527817285,0.04889629421910313,1.0915891739466739,gray
yijO,1.731687761,1.749344287,-0.0092949905750912,1.7405160240000002,gray
csgD,0.014575331,0.212445472,-0.2570438781680421,0.1135104015,gray
rbn,3.613271273728702,7.265853043580042,-0.8413735850961062,5.439562158654372,gray
yacG,51.86543701465895,94.59264808324275,-0.8545748580558481,73.22904254895084,gray
yaeQ,1.2399037674407654,1.933465098498907,-0.3891690759701578,1.5866844329698362,gray
yaiI,23.89262920983136,48.935973367976146,-1.0043608742126189,36.41430128890375,gray
yaiL,55.03171430044965,87.82523612014681,-0.6647259858537273,71.42847521029823,gray
ybdD,2.4403911066616573,0.796678168988801,0.9372405726702382,1.618534637825229,gray
ybgA,0.011786959032889779,0.014701960342975976,-0.00415048983944075,0.013244459687932877,gray
ybhK,1.6592797808183954,3.98249780126778,-0.9058335983789434,2.820888791043088,gray
ybjQ,87.29660358945328,86.8831808047478,0.006770857372919714,87.08989219710054,gray
ycaP,8.345779453304882,4.351106750132497,0.8044776823228679,6.34844310171869,gray
ychJ,1.9118712232539334,7.17381546177934,-1.4890631182200993,4.542843342516637,gray
yciS,135.01437820025163,58.389354598990444,1.195482908459308,96.70186639962104,gray
ycjF,21.207058398183314,19.22907331145411,0.1345880706632876,20.21806585481871,gray
ydbL,4.313774800570886,8.65952036804353,-0.862214468279543,6.4866475843072084,gray
yeaC,36.44808641487826,78.64664356078214,-1.0887215661971243,57.5473649878302,gray
yecE,0.3836917451276096,0.39374496594531433,-0.010444014872930008,0.38871835553646195,gray
yedK,0.9130972486591126,1.7485944857812177,-0.5227838621580113,1.330845867220165,gray
yejL,150.89584395016064,298.7760128414337,-0.9808025513264376,224.83592839579717,gray
yfiH,9.012358272379782,22.367159111346105,-1.2227005264667246,15.689758691862943,gray
yggU,22.75053033313778,45.71061244092472,-0.9757906327961727,34.23057138703125,gray
yheU,0.04516560992587878,0.056081939347761185,-0.014990214756930437,0.05062377463681998,gray
yigA,4.707639157417633,9.92117533663506,-0.9361620932151493,7.314407247026346,gray
ecnB,41705.33595411954,35719.294487407926,0.22352259758284987,38712.31522076373,gray
hicB,61.518371567022456,189.42524608268627,-1.6068726544026806,125.47180882485436,gray
hspQ,9.802800865,14.97080552,-0.5640316683591995,12.3868031925,gray
lptC,57.07736783264126,58.014593260191695,-0.023095682071286205,57.54598054641647,gray
matP,34.260951681461684,51.52451508788218,-0.5749195247929109,42.89273338467193,gray
mnmC,3.7695685004032855,6.608663559375136,-0.6737843181017946,5.189116029889211,gray
paaC,0.5094695768091964,0.6208620274959279,-0.10271960988447226,0.5651658021525621,gray
plsY,0.8729114847045701,0.23825186978486476,0.5969779187979749,0.5555816772447174,gray
rmuC,1.3048551619428588,0.5316093718637693,0.5896277008187084,0.918232266903314,gray
ybdZ,39.202607460910784,106.15142156647613,-1.4142900103492249,72.67701451369345,gray
ycfJ,0.964237088,51.77075729,-4.747697705230198,26.367497188999998,green
ykgG,1.9201569582058193,2.4707119525869587,-0.2491857195241185,2.195434455396389,gray
yhaM,4.376972211780759,6.837819600812507,-0.543658351752049,5.607395906296633,gray
yhdP,1.1522271850199215,0.7260666246325747,0.3183422217514019,0.9391469048262481,gray
yjdI,39.99243838,104.2548465,-1.3604569498609838,72.12364244,gray
yodC,20.58492484,22.32428172,-0.11180858416880746,21.45460328,gray
ypeB,21.734052994067504,40.05866563386607,-0.8528318333732834,30.896359313966787,gray
tamB,1.6012824244330999,2.986627989301204,-0.6159459441082218,2.293955206867152,gray
ahr,2.009854257274618,1.0228698152802824,0.5732901545539297,1.5163620362774501,gray
ybbO,15.366597477639052,39.3897789748323,-1.303235826290396,27.37818822623568,gray
ghxP,80.08140052456417,81.2182149010375,-0.020087040059406647,80.64980771280084,gray
elaA,73.3200542931953,138.95852137410276,-0.9131758672988486,106.13928783364904,gray
fxsA,0.024869724231208076,0.5095676845403584,-0.5586949104968972,0.2672187043857832,gray
mazG,4.797560848487858,1.7848211419657314,1.0578613848521048,3.2911909952267946,gray
wbbJ,120.39665563745866,41.21060091598325,1.524051404301555,80.80362827672096,gray
ybaQ,7.374236940839445,40.22314625005443,-2.2994249756354566,23.798691595446936,gray
ybeY,19.758231524240898,14.034143530499755,0.4654408576619904,16.896187527370326,gray
ybhP,8.197550398576631,9.252597163341013,-0.15666783440330745,8.725073780958823,gray
ybjL,0.23861221115042253,0.007757522461968408,0.29757602208088607,0.12318486680619546,gray
yddM,46.14976703129212,69.61132270225067,-0.5826488992960392,57.8805448667714,gray
yedY,13.56260942111039,19.848565682224034,-0.5176792440755391,16.70558755166721,gray
yeeE,1.0366491522860792,3.498456508915291,-1.1432326022502355,2.267552830600685,gray
yidE,0.8724190910514936,0.5647108999538343,0.2590072541529913,0.718564995502664,gray
cvpA,6.51652372921187,8.249402347770927,-0.29929455557645657,7.382963038491399,gray
pptA,198.7599864,258.3709444,-0.3767492449637455,228.5654654,gray
sufE,9.667122312046002,4.692478116926388,0.9060422848604297,7.179800214486195,gray
ybgL,11.977267767184458,0.49440824915997333,3.11834044142364,6.235838008172215,red
yedJ,0.464525242,1.67409406,-0.8686171532683039,1.069309651,gray
yjfP,93.64838059163903,158.9427899006492,-0.7569062311957078,126.2955852461441,gray
yjjG,8.95063654936297,65.62961580877392,-2.7433028509867996,37.290126179068444,green
ypfH,42.42032316178352,50.94559175507659,-0.2586308598277922,46.68295745843005,gray
yqiA,45.10893419763481,23.141883782319987,0.9335080649670608,34.1254089899774,gray
yraQ,6.115577961619964,10.108558320933058,-0.6426187452816206,8.112068141276511,gray
ytfL,8.621506660129556,11.916192135203156,-0.42484607440411537,10.268849397666356,gray
